256 256
6.12534e+06 (-364402,-394858) (-107285,-145950) (171411,136445) (-77362.5,98507.6) (153363,-85283) (-8020.2,89490) (84555.9,-106663) (-48069.6,11598.7) (33832.8,-77062) (-26258.4,10527.5) (42603.9,54620) (68844.9,-138368) (74148.9,64966.5) (-50659.1,30243.9) (-5990.13,-37359) (46338.7,30732.8) (-30843.4,1808.79) (-8247.18,-82346) (-2303.07,22252) (4027.74,-9666.66) (-9553.74,-17101.1) (11104.6,-7108.12) (-22666.7,27346) (409.382,-5717.97) (16361.3,-15241.2) (-9657.58,14369.3) (11098.7,-7047.09) (155.93,-15919) (12528.5,983.799) (468.583,120.731) (-3860.59,-6290.83) (11604.4,-3320.73) (1553.46,13333.4) (-12232.3,-9071.45) (11427.4,-14770.4) (-5510.32,16425.5) (-10104.7,-14016.9) (22240.2,5669.79) (-2171.56,1541.34) (5682.48,-9369.02) (6938.93,4240.45) (-1498.98,-5641.69) (2236.84,-1993.91) (-780.496,-10604.1) (12291.3,-6885.64) (-4334.57,5013.05) (2900.38,-6736.73) (6165.16,5972.98) (-4621.19,2530.13) (-1531.25,-3400.24) (5065.88,2210.76) (-2164.31,-8277.08) (7115.25,-2759.42) (-162.65,-185.454) (8705.65,-6068.51) (6932.76,6699.75) (-8624.76,-11219.9) (5068.71,-560.955) (1241.83,-37.8773) (-3084.2,-6012.76) (11551.8,238.413) (1334.07,-4532.77) (2572.97,-1674.54) (-1563.08,-2.08513) (3426.35,531.295) (664.891,26.2769) (-704.724,-7337.46) (6118.71,-1352.19) (-3584.62,-971.721) (3645.01,-7230.93) (6947.46,416.567) (-9984.26,-2258.04) (6022.56,-9468.84) (390.129,4767.02) (-990.441,-2043.2) (3041.17,-4263.59) (868.287,675.151) (-2967.21,-1561.22) (-1406.96,-556.848) (2818.72,-3697.26) (434.129,882.73) (-39.1579,830.155) (3122.13,37.4696) (1837.47,2667.22) (3050.12,-3232.69) (1521.22,-1226) (741.264,-1280.76) (4682.04,-4202.55) (2569.48,2199.82) (-28.7424,-448.995) (2103.85,-989.626) (2096.27,1883.62) (-647.095,-4734.82) (4573.93,-97.0638) (-1659.09,291.414) (163.468,-1238.83) (1205.94,1661.79) (3275.37,-157.565) (2548.45,825.234) (-754.723,-553.19) (810.06,1281.81) (509.695,-3025.11) (3630.39,-902.462) (1075.48,1370.19) (636.75,-2805.45) (5482.51,-2139.39) (1214.32,-946.66) (-1250.38,-546.864) (4117.62,-575.95) (3675.09,616.78) (3864.87,-529.55) (249.098,-589.507) (2872.28,-897.462) (921.049,928.911) (1604.2,1136.59) (1599.53,-533.585) (758.522,-1534.54) (3693.36,2085.18) (1932.48,-618.429) (1599.22,-1085.34) (2960.28,-7.19376) (-491.291,823.583) (2010.78,-168.923) (2096.23,-552.021) (1411.83,-36.0922) (3946.86,1771.24) (-142.652,655.445) (3027,-0.147274) (-142.634,-655.781) (3946.9,-1771.51) (1411.84,35.7973) (2096.24,551.73) (2010.79,168.624) (-491.253,-823.911) (2960.32,6.91894) (1599.24,1085.04) (1932.52,618.123) (3693.42,-2085.45) (758.535,1534.23) (1599.57,533.276) (1604.27,-1136.9) (921.123,-929.211) (2872.34,897.189) (249.162,589.192) (3864.94,529.28) (3675.17,-617.047) (4117.66,575.694) (-1250.33,546.534) (1214.4,946.365) (5482.56,2139.15) (636.782,2805.12) (1075.59,-1370.51) (3630.47,902.195) (509.738,3024.78) (810.175,-1282.14) (-754.613,552.849) (2548.59,-825.528) (3275.48,157.284) (1206.07,-1662.09) (163.57,1238.52) (-1658.94,-291.753) (4574.08,96.8234) (-647.016,4734.48) (2096.45,-1883.93) (2103.99,989.336) (-28.5807,448.669) (2569.69,-2200.09) (4682.14,4202.31) (741.408,1280.44) (1521.38,1225.69) (3050.25,3232.39) (1837.69,-2667.54) (3122.31,-37.7448) (-38.9676,-830.469) (434.34,-883.019) (2818.86,3697) (-1406.78,556.51) (-2967,1560.86) (868.551,-675.442) (3041.35,4263.33) (-990.226,2042.86) (390.464,-4767.3) (6022.66,9468.64) (-9984.02,2257.56) (6947.79,-416.782) (3645.18,7230.66) (-3584.33,971.328) (6119,1351.96) (-704.531,7337.1) (665.216,-26.6343) (3426.67,-531.587) (-1562.75,1.7446) (2573.31,1674.26) (1334.39,4532.46) (11552.1,-238.578) (-3083.96,6012.39) (1242.2,37.5513) (5069.05,560.719) (-8624.51,11219.4) (6933.31,-6700.01) (8705.96,6068.31) (-162.255,185.113) (7115.61,2759.2) (-2164.01,8276.68) (5066.34,-2211.07) (-1530.87,3399.86) (-4620.66,-2530.56) (6165.75,-5973.19) (2900.77,6736.46) (-4333.96,-5013.4) (12291.7,6885.54) (-780.134,10603.8) (2237.36,1993.57) (-1498.47,5641.29) (6939.6,-4240.7) (5682.94,9368.75) (-2170.89,-1541.76) (22240.8,-5669.79) (-10104.4,14016.4) (-5509.39,-16425.9) (11427.8,14770.3) (-12231.7,9070.86) (1554.47,-13333.8) (11605.1,3320.62) (-3859.9,6290.45) (469.468,-121.056) (12529.4,-983.898) (156.581,15918.7) (11099.5,7046.8) (-9656.44,-14369.7) (16362,15241.1) (410.202,5717.52) (-22665.2,-27346.6) (11105.7,7108.14) (-9552.76,17100.7) (4028.92,9666.37) (-2301.42,-22252.1) (-8246.87,82345.6) (-30841.6,-1809.98) (46340.9,-30732.6) (-5989,37358.5) (-50656.4,-30245.1) (74152.3,-64965.3) (68845.1,138368) (42606.6,-54620.1) (-26255.9,-10527.9) (33834.4,77062.2) (-48066.2,-11599.8) (84558.2,106663) (-8014.74,-89490.8) (153366,85284.4) (-77355.5,-98509.5) (171420,-136442) (-107276,145950) (-364382,394851) 
(123002,344059) (-49534.7,-208718) (-67068.2,56483.2) (-4409.24,5672.33) (95664.5,-67840.8) (80402.7,57506.1) (46957.6,-37813.2) (12661.1,2532.51) (-62689.2,92375) (66081.6,23500.8) (32199.2,-42884.1) (-37483.4,-26272.8) (22884.2,-12910.7) (-29155.8,-64941.1) (56645.4,-21819.9) (-28295.5,10299) (-16074.4,-45001.7) (14663,-2063.41) (-12917.2,4080.18) (-20607.6,-28067.4) (10233.3,21472.6) (-15659.4,-3034.17) (13916.8,-1585.48) (-8698.87,-23255.4) (16119,22627.7) (-26303.2,-1160.12) (16349.3,-22526.4) (-7676.07,10884.4) (-16933.2,5733.43) (-13992.1,-4674.25) (114.421,-3544.84) (-662.182,17773.5) (-13637.9,-5852.6) (17307.5,-15198.7) (1309.55,13062.5) (-6327.94,-12028.8) (20321.1,-6359.9) (-4487.31,12017.3) (-19829.6,-445.994) (2711.08,-4139.24) (-5000.95,1236.54) (989.354,-152.187) (-3150.56,-3321.76) (-3355.81,439.114) (2403.5,7667.04) (-12096.6,6708.38) (3530.1,-12777.1) (-7037.7,7214.83) (-4517.04,-8685.13) (11693.2,1947.13) (-6292.25,2493.51) (4151.64,-1029.52) (-3383.77,9723.35) (-9172.15,-2756) (8824.8,3601.59) (-7339.9,-496.78) (1156.54,-9568.15) (4494.51,4375.25) (-9053.18,1987.3) (8807.17,-5008.37) (1483.2,6607.87) (-4393.95,-6094.26) (-237.81,-2812.86) (-392.387,1566.52) (307.55,-1260.32) (-1262.69,-1219.76) (1585.56,-5156.48) (-519.265,4054.31) (-2765.27,-2383.7) (4722.73,-1768.64) (-3348.05,7354.2) (-7244.1,-5280.95) (4661.08,-962.644) (-5727.38,3802.53) (478.305,-6723.57) (-386.706,6644.9) (-1453.91,-1628.11) (-1023.85,-806.016) (-1297.42,27.6725) (-2812.18,520.309) (-2097.95,951.88) (568.053,-1847.16) (-1613.57,133.836) (-432.04,-1347.07) (30.51,-864.013) (-542.938,2224.58) (-3432.51,-1487.98) (330.5,805.822) (-4705.08,1806.25) (-1817.93,-2225.73) (-326.025,-13.7103) (1058.85,-1276.31) (1025.49,1124.67) (-1314.99,2071.4) (-1477.46,-2403.96) (3569.37,695.751) (-2037.22,796.965) (-5219.96,-1146.32) (1455.58,-1112.78) (1879.4,-304.58) (-280.909,673.279) (-1455.16,-2926.21) (457.775,-262.626) (-2538.51,-183.442) (-25.5074,-2114.95) (-22.8594,2267.98) (-1848.64,-2041.98) (1974.5,1125.13) (450.537,504.755) (-2197.37,-424.12) (8.91658,571.115) (-357.841,1023.19) (69.1577,22.3013) (397.59,-706.08) (1393.93,-174.333) (-412.602,474.47) (2017.87,166.776) (-442.99,-619.275) (-1368.9,1468.34) (338.664,317.895) (807.533,-839.323) (966.928,-745.84) (-815.503,951.803) (-313.282,154.222) (2517.51,138.371) (-160.679,233.627) (825.073,-1699.24) (272.955,-2688.65) (1030.57,2230.83) (-788.23,-415.628) (-197.702,1006.81) (1732.99,-2546.1) (22.9944,3009.39) (553.609,-492.177) (929.225,-2294.97) (976.993,239.163) (-1977.62,-1092.28) (510.246,-143.951) (1005.58,-1800.15) (192.582,-2140.36) (-781.554,1128.49) (1790.42,-2056.33) (373.756,353.551) (1297.18,-1342.93) (1259.53,-2523.77) (866.386,-1134.49) (338.711,-272.818) (773.393,144.391) (3629.09,-3203.66) (165.514,2846.89) (-1433.14,-1888.66) (-482.693,-609.755) (-2749.14,-493.409) (-2051.57,-5039.59) (2161.6,-1410.85) (-1687,1921.02) (-624.608,-1965.74) (-403.936,283.234) (-1511.81,2258.01) (-2179.92,1825.06) (-283.939,-620.083) (3459.97,2777.71) (-2947.92,1566.07) (783.879,-3789) (3642.21,2978.74) (-1595.66,-1775.01) (3527.4,-211.354) (-3248.59,-1440.36) (-23.1789,-2207.91) (2554.01,-2825.04) (-2833.68,-2126.33) (2546.08,-2933.31) (1254.56,2860.32) (828.395,-1034.58) (-503.472,-1239.46) (420.619,570.919) (-2569.64,-457.21) (724.384,-3153.31) (2256.05,-581.806) (597.759,823.408) (-890.597,-3742.27) (1294.6,-2660.58) (689.389,3151.14) (-1006.69,-3846.67) (3813.44,166.353) (-6248.44,1444.68) (487.623,-10347.5) (2242.03,4768.51) (-3951.76,-1548.13) (10257,-3595.92) (-3214.99,3457.4) (-2821.2,-4205.02) (1285.62,4494.12) (2991.73,-5029.3) (-3740.71,3998.11) (-1304.12,-2412.84) (5149.27,-8078.13) (2859.6,5782.86) (-2624.44,-9130.12) (5018.58,104.352) (-1839.27,6391.31) (-1697.5,-9657.34) (2405.17,2970.26) (-4294.08,-5929.89) (4353.76,-7357.19) (3429.47,4366.68) (1936.56,-9275.2) (3923.09,3764.23) (-10371.9,1761.74) (751.249,-1042.81) (-7099.42,-81.7755) (-1627.51,-9502.48) (5920.49,750.337) (-387.492,-4219.27) (1888.22,2882.1) (-846.939,6188.66) (1515.62,-5203.74) (-5265.5,12734.2) (-11870,-6922.69) (9534.66,-12939.2) (13474.1,13028.7) (-12211.8,-5815.93) (16666.3,18.6631) (-725.4,17784.9) (-6570.07,-12898.7) (12950,-9167.11) (-2149.54,7118.88) (4436.74,-12259.8) (-12795,-15319.6) (16312.1,-2780.65) (-14690.5,7506.88) (-4782.88,-14355.3) (13736.2,3227.16) (-4399.11,18798.7) (-4106.18,-16428.1) (-26085.8,-10471.7) (17687.7,26875.5) (9749.25,2359.78) (-11455.3,-31796.9) (14968.5,28149.5) (-35517.8,40283.9) (14804.3,-81786) (35520.8,84475.5) (-80331.6,-39960.4) (71972.2,31027.9) (60145.6,-30144.4) (31127.5,-37759.7) (-42155.5,18559.4) (183978,-60704.2) (105987,57563.2) (159161,-118784) (301706,-130772) (-475320,776046) (-474746,94510.8) (134618,-210278) (-42081.2,-303621) 
(91335.7,44928.7) (151032,-78155.2) (117506,-227895) (66890.7,14655.1) (-66199.7,-156208) (63808.1,-62616.4) (281.5,-75804.2) (38885.1,2088.37) (-11336.8,-77340.3) (76651.8,11337.7) (15014.7,-31206.8) (-5202.87,-74287.7) (36230.7,-25065.6) (-12146.6,71298.8) (-5984.47,-32293.9) (51893.7,-43124.9) (-47291,4310.43) (-27283,-25757.6) (33375,-10824.9) (13590.7,-8873.47) (-16021.4,-24347.9) (-10822.3,-14237.2) (-4673,32265.5) (11558.9,-25720.4) (-171.005,-17974.9) (12366.8,-6680.42) (4688.81,4949.31) (14893.4,-13781.9) (15565.3,-9472.77) (10438.4,8010.23) (325.641,-7137.45) (4939.2,-5330.98) (15933.3,-6327.38) (-21350.1,3559.5) (2393.47,-22887.4) (8045.43,6587.71) (-8265.51,-10431.7) (18109.1,-14024.8) (3796.14,9750.28) (5406.51,-7613.37) (12305.5,-4196.84) (5111.2,315.731) (7299.45,-6184.89) (5999.11,-7036.16) (12314,-13390.3) (9627.63,5900.64) (6680.45,-4330.37) (5823.43,-9313.84) (1393.42,7777.61) (-1104.78,-8637.45) (13809.6,-4306.14) (-1967.61,293.366) (12626.9,-9616.4) (9001.78,192) (4440.57,-5805.17) (15869.1,-4380.78) (-5640.59,4649.42) (6188.73,-10114.9) (11444.7,2212.76) (359.213,-4257.41) (5533.37,-12441.4) (7522.3,4177.86) (2551.46,-1335.15) (7843.46,-384.606) (3501.41,-6053.35) (6443.61,3045.41) (-1566.26,-136.132) (7203.2,-7890.4) (8047.28,690.562) (-174.201,-3046.07) (12478.4,-7317.7) (3028.05,5778.46) (-1447.77,-6844.31) (11831.1,-3139.33) (3950.38,1216.44) (727.781,-10568.4) (7516.12,1641.82) (2586.93,-1051.06) (1281.08,-683.565) (6445.61,-3908.31) (54.4328,-1710.5) (6531.07,2956.07) (306.085,-2279.63) (6076.57,768.725) (1596.2,1106.74) (5944.68,917.163) (7064.36,-489.182) (5901.66,-3935.73) (9876.45,49.9796) (4144.08,1779.77) (5450.08,-2811.88) (5779.71,-76.655) (633.355,-1575.17) (4211.66,-652.457) (6115.79,-1228.29) (3127.75,168.815) (6242.45,-3380.65) (1258.15,2366.66) (4246.6,-1325.19) (2082.85,-2787.64) (5910.5,-2344.16) (6159.45,-1689.47) (4773.81,-1611.12) (6629.27,-210.702) (2313.45,2529.73) (5962.22,-4666.86) (4129.65,1167.31) (696.275,1156.59) (4589.77,-974.385) (5225.23,284.842) (3059.48,-530.917) (3938.93,402.089) (5529.08,101.418) (5727.65,959.297) (3610.9,-561.887) (4660.78,-1324.09) (2757.22,1842.08) (6600.13,-960.401) (4233.06,552.486) (4058.17,-652.901) (4270.94,63.3162) (3051.92,835.012) (3234.65,-812.086) (4164.31,-223.032) (2373.44,-845.028) (3826.72,815.464) (4410.92,944.235) (3620.59,-1063.04) (1705.47,495.1) (2706.84,24.0273) (3949.85,1715.04) (4360.48,1177.73) (2141.72,685.297) (4420.82,1663.88) (2219.52,309.878) (6013.33,3664.05) (3570.05,732.562) (2308.53,1653.81) (4799.24,2290.07) (3811.61,665.264) (2533.3,151.593) (5013.66,526.627) (3546.88,253.149) (2928.73,1933.25) (2519.75,-1042.37) (3332.57,3070.52) (3892.93,1904.78) (2941.16,4829.3) (3259.15,196.022) (4397.31,-1103.34) (5222.27,1101.02) (1145.09,3059.96) (6491.53,753.867) (2764.53,4567.58) (2292.03,534.824) (3516.98,1535.1) (3304.32,1575.35) (2059.26,1504.9) (3845.61,127.248) (2474.79,3362.53) (1949.8,5676) (1702.04,-634.641) (5402.65,1575.68) (-979.886,3368.91) (1410.57,1285.05) (5466.7,3480.1) (-30.0047,534.893) (7702.59,1953.05) (1096.53,7188.95) (-454.693,4230.02) (5712.3,3446.55) (-1356.47,2972.99) (3050.9,-765.959) (4367.12,5084) (1411.4,1462.72) (6879.33,4986.84) (647.683,6117.57) (4979.67,4063.27) (-1578.58,2286.38) (6817.32,2995.06) (1623.23,4202.95) (-2696.37,671.617) (8214.95,4970.65) (1953.25,10157.9) (-3265.25,1820.82) (10376.2,5377.01) (2011.85,12945.4) (1503.08,-313.63) (7014.55,3096.69) (-1493.31,11034.9) (1637.41,3303.88) (7507.03,5602.06) (-142.083,5818.95) (10567.4,5340.05) (1746.8,950.451) (6126.43,7127.34) (-2520.94,5723.09) (-18.2005,-301.409) (1241.88,4559.27) (-7976.34,3951.28) (10154.6,6765.38) (5100.21,8920.5) (103.599,3176.49) (4528.37,14206.6) (-4761.41,6962.53) (1215.32,10734.7) (209.346,6620.3) (5816.28,-2489.48) (9260.16,7949.17) (-6478.55,11624.2) (12876.3,-818.281) (1154.72,14550.8) (-6682.42,16277.4) (5505.38,2154.77) (-4127.38,16948.8) (13803.2,-1033.25) (-4362.71,20035.1) (5298.96,-3670.08) (2330.07,19742.5) (-8678.97,16976.3) (6980.28,-10485.7) (8671.05,28824.1) (-12982.3,-3520.83) (5241.36,1901.16) (-277.94,15996.7) (-5439.2,18732.6) (9482.79,2526.99) (10920.3,16161.3) (-7246.52,15252.9) (4839.89,19646.6) (7837.93,-5849.08) (4408.04,22469.7) (-34797,-5487.89) (173.242,21472.8) (12552.9,20385) (11000.8,23630.6) (-14491.8,-3877.8) (22193,46174.1) (-18862,57696) (3445.44,-23172.8) (20989.6,23199.3) (-61920.6,68788.9) (31275,-35905) (168823,59178.9) (-105457,61254.4) (-5464.49,50404.9) (-47317.9,136347) (-11105.8,-41906.8) (-107114,8654.49) (-303862,-280630) (191214,4132.79) (-244556,365020) (58295.3,-99437.4) (-189675,20431.5) (265874,-91875.1) (47530.6,-127325) 
(180140,-104601) (-298345,-89928.5) (40888.2,167875) (3415.52,-57919.5) (73265.2,62552.4) (-110326,-7440.57) (46246.7,195351) (79023.1,28536.1) (30168.5,2043.8) (60229.2,-3246.42) (-54810,-37328.5) (48245,56606.2) (23506.9,-53198.1) (62414.3,-28867.2) (9122.22,-20897.6) (-45750.9,44319.6) (28945.8,-5139.51) (15822.3,18684.1) (-30802.6,-26247.2) (-11435.7,18185.1) (17939.5,21252.5) (2720.23,6262.62) (8485.74,-4188.19) (16080.3,21336.2) (-1036.1,19134.8) (5811.03,-18812.6) (9907.61,10282.6) (-474.122,2710.87) (-9397.55,1973.28) (10256.2,1618.36) (10973.6,-1284.7) (-9104.2,16988.7) (10897.2,236.409) (20032.2,10940.3) (178.267,8930.64) (7514.82,-13155.9) (15542.9,20180.3) (-13722,3053.87) (2205.64,-239.089) (5513.08,9379.31) (7292.12,-1135.43) (7048.71,-3429.29) (-3142.3,4890.26) (10724,6018.19) (-3350.19,8865.13) (-10686.7,-6624.04) (8417.41,15756.1) (-1956.86,-546.57) (4794.99,-4667.87) (5972.28,10035.7) (-698.358,3060.26) (6027.76,6836.31) (-4535.18,8223.82) (1873.34,-7034.12) (-2842.06,10779.4) (-2030.92,1151.73) (9468.77,1579.23) (-950.388,8955.26) (-4360.86,-2628.88) (6917.02,7850.8) (-6117.63,7490.66) (5122.26,-2064.02) (2139.08,3683.61) (-1380.94,2853.97) (1663.4,2124.83) (2157.34,284.034) (3054.51,6346.06) (-2372.18,4886.76) (3070.58,-4166.78) (3601.38,8636.13) (-9717.5,7380.47) (3634.17,-4858.13) (1532.17,8071.31) (-8059.11,2355.6) (5382.08,-528.513) (-52.8207,7118.5) (-2278.96,1384.8) (3260.02,4732.8) (-2840.93,6576.9) (4508.53,4071.33) (-5605.77,322.597) (2755.89,1228.21) (-1169.92,2966.18) (2610,3682.61) (5381.16,1324.9) (-4988.22,3495.52) (554.428,1596.47) (-1478.46,4452.44) (-2629.98,2965.39) (72.1079,-1744.56) (-1233.09,3965.96) (1891.83,2194.73) (2221.38,5024.93) (-1091.16,3489.03) (-1219.31,-1426.5) (-1811.54,4010.7) (-1442.61,2378.15) (653.853,-380.545) (2679.21,3632.25) (-1153.36,2412.53) (-2071.58,5505.56) (889.237,2600.12) (1056.67,3814.36) (-1542.68,1220.63) (854.481,1825.76) (-426.447,4761.67) (674.525,1006.24) (1866.35,2174.93) (-2204.04,4365.71) (-672.79,2343.27) (1072.27,3457.97) (-481.85,1317.55) (-840.776,2007.19) (-156.228,1840.8) (-2055,3263.89) (1884.9,2112.76) (-506.81,1624.46) (-1083.98,5506.28) (-2543.88,471.507) (479.302,3662.35) (-1403.87,2171.53) (-83.9857,2497.74) (-1529.49,2793.94) (11.7372,1243.86) (-1561.27,4467.61) (-2231.63,2587.54) (-1448.29,970.481) (36.0472,2753.22) (-2239.13,1190.24) (-3425.22,1452.15) (-701.471,1091.55) (-971.533,3928.12) (-741.948,2787.39) (-4199.93,2644.98) (-47.8616,1201.91) (-4185.08,3564.29) (1351.85,1615.95) (-2928.52,-608.712) (-2010.6,2809.38) (-1538.16,2227.87) (-1477.38,2723.94) (5.1429,2788.95) (-2457.13,4219.69) (-1700.01,1767.85) (-981.363,4714.84) (-1477.5,3013.66) (-2358.37,3208.39) (-1566.72,323.032) (449.251,4825.41) (-3338.85,7250.2) (-2261.79,-342.259) (2000.49,5767.16) (-2077.2,1053.14) (365.065,-955.774) (-282.869,2027.39) (-886.282,200.234) (-948.35,1853.93) (-3911.5,2877.96) (-1150.2,3908.8) (-5205.23,-1816.27) (-258.491,2796.9) (-4168.36,4241.96) (-3201.6,1762.33) (2200.97,481.982) (-2475.33,6399.17) (-2780.9,-1191.51) (294.058,1294.22) (-5720.16,829.416) (-483.532,-5172.08) (-2497.54,3121.12) (-2002.52,-671.867) (380.596,1494.44) (-3174.74,2492.22) (-1578.74,1002.26) (847.808,1734.33) (-4917.15,1931.93) (-2192.56,-39.0466) (1285.15,-2550.38) (-5178.17,3448.18) (-3291.75,4923.12) (-2717.83,-2010.08) (1674.18,1011) (-8763.67,4372.45) (-313.094,-5522.33) (-1053.58,5254.89) (-9465.34,-160.519) (6482.04,-6221.63) (-4271.45,5801.66) (-4806.88,-2988.8) (4281.79,1087.64) (-8419.79,7484.91) (-1895.54,-5189.64) (-3743.67,864.088) (-5243.71,-3374.88) (-6742.51,1215.95) (-3961.17,-5975.93) (65.3989,-362.677) (-11454.5,7273.74) (-4644.43,1143.03) (2728.54,1286.25) (-9976.61,4650.58) (-1040.77,-6843.5) (-8980.66,3523.68) (-2410.81,-5753.45) (1371.14,3168.08) (-9797.96,1931.69) (-3871.33,-1520.08) (-2214.69,7180.76) (-19644.2,4183.47) (-10896.4,-8119.87) (-6950.92,2623.19) (-4692.98,-2185.01) (-976.654,1549.78) (813.281,1315.76) (-1221.39,3804.32) (-6094.67,-6427.27) (-14858.7,240.198) (-6768.25,14692.4) (-15795.6,-14147.7) (1833.37,-5388.73) (-8667.13,12348.1) (-1642.83,6584.51) (-4755.27,3336.17) (-21448.1,21441.2) (3901.91,-3314.31) (-12065.2,-82.7547) (-12901.2,98.8645) (-6587.99,-9011.9) (-1746.9,-18855.7) (-13822.1,5545.03) (-8807.78,-10117) (-13065,-4889.62) (-8244.29,9613.35) (-39023.8,24315) (7644.26,-21703.9) (-20803.8,-7991.8) (2380.61,-2176.24) (-39927.7,-5362.51) (6387.21,13811.2) (-39225.2,6463.19) (-61633.7,26512.5) (18184,-93349) (-111135,45200.7) (-62408,-115777) (193797,-25937.6) (-65037.1,48162.1) (-57985.7,-19715.7) (116011,-83423.1) (-362675,-126977) (100303,-92438.7) (5282.37,54960.7) (10908.6,-93853) (71556.6,-250560) (-130133,59976.2) (-65032.2,-39736.2) (-39952.7,263648) 
